Date,Mine Days Work_days,Mine Tons per Day_tpd,Feed Tonnage_tons,Feed Grade_Au gpt,MCF_%,Mill Days Work_days,Mill Tons per Day_tpd,Milled Tonnage_tons,Milled Grade_Au gpt,Gold Recovered_Au oz,Gold Recovery_%,Gold Tails_Solid_Au gpt,Gold Tails_Solution_Au gpt,Gold Tails_Total_Au gpt
2020-10-10,1,,2157.869805,4.228826127,0.963889187,1,,2084.27739,4.076119776,244.0703521,0.8936,0.42943697,0.003215914,0.433877994
2020-10-11,1,,2169.76,3.686489883,1.093000117,1,,2164.126846,4.029333872,247.1812938,0.8817,0.472857031,0.002868015,0.47676791
2020-10-12,1,,1890.4,2.756258887,0.990399779,0.684027778,,1284.59326,2.729798193,91.21295334,0.809,0.513832931,0.0053958,0.521284274
2020-10-13,1,,1557.76,2.818286584,0.968602061,0.809027778,,2009.612369,2.729798193,176.9926293,0.8291,0.452253704,0.010427789,0.466653984
2020-10-14,1,,1278.72,2.705918888,1.154726669,0.614583333,,1081.925981,3.124596705,95.6257959,0.8798,0.366101001,0.007,0.375520526
2020-10-15,1,,1793.662748,4.689704414,0.873917109,1,,2164.742178,4.098412923,263.5933335,0.9241,0.305687731,0.003931436,0.311044926
2020-10-16,1,,2119.62,4.618883323,0.851003005,1,,2174.510511,3.930683587,247.3764627,0.9002,0.389106308,0.002337784,0.392290109
2020-10-17,1,,2214.25,3.613443499,0.830766492,1,,2118.858962,3.001927781,173.2569495,0.8472,0.454354531,0.003177236,0.458626115
2020-10-18,1,,2056.99,3.722231766,0.809086666,1,,2047.804192,3.011608089,170.6717139,0.8608,0.415683274,0.002702994,0.419325256
2020-10-19,1,,2168.45,4.392876609,0.929636812,0.989583333,,2189.89661,4.083779806,257.5743189,0.8958,0.419872695,0.00417341,0.42540489
2020-10-20,1,,1667.22,3.119249855,0.90827743,1,,2032.579956,2.833144242,156.2651404,0.844,0.437277895,0.003487713,0.441901142
2020-10-21,1,,1510.89,3.633353454,0.850391287,0.958333333,,1487.216216,3.089772121,128.7207186,0.8713,0.393902869,0.00287893,0.397719124
2020-10-22,1,,2196.34,3.643112475,0.912666564,1,,2058.855854,3.324946943,196.3451396,0.8921,0.354887198,0.002818626,0.358726148
2020-10-23,1,,2214.918944,4.179484816,0.918768487,0.979166667,,1906.086322,3.83997894,213.0241397,0.9052,0.360203293,0.002673242,0.363852883
2020-10-24,1,,2422.61,3.6350654,1.061929139,1,,1904.290033,3.860181869,210.1051524,0.889,0.423198124,0.00386715,0.428453773
2020-10-25,1,,2056.07,4.952820429,0.933346288,1,,2217.411271,4.622696564,302.684359,0.9185,0.370486793,0.004817207,0.376960519
2020-10-26,1,,2054.32,3.959005887,0.96989068,1,,2093.169677,3.839802912,228.6492692,0.8848,0.435546133,0.005007635,0.44218416
2020-10-27,1,,2107.307161,3.191572267,0.984348944,1,,2067.319364,3.141620791,182.4978069,0.874,0.388178277,0.005656291,0.395881242
2020-10-28,1,,2255.28,4.066479365,0.87889224,1,,2152.799838,3.573997157,220.5464741,0.8916,0.383125021,0.003343632,0.387557277
2020-10-29,1,,2427.31,3.915780642,0.964964766,1,,2120.683414,3.77859035,231.9584517,0.9004,0.368426911,0.006103343,0.376517389
2020-10-30,1,,2229.53,3.57036705,1.0891511,1,,2189.754503,3.8886692,241.4994699,0.8821,0.452981893,0.004076549,0.458385691
2020-10-31,1,,1993.65,3.450213277,0.921441916,0.895833333,,2008.478403,3.179171133,175.9516485,0.8571,0.449134464,0.003788413,0.454366081
2020-11-01,1,,2435.37,3.343988206,0.939752272,1,,2108.3,3.142520514,185.236688,0.8696,0.402656358,0.005348034,0.409745613
2020-11-02,1,,1554.84,3.029003049,0.912364744,1,,1900.872397,2.763555592,145.5321662,0.8617,0.376993634,0.003964669,0.382249126
2020-11-03,1,,1823.1,3.191765454,0.898104958,0.791666667,,1820.6671,2.86654038,145.078788,0.8646,0.379815472,0.006123662,0.388076259
2020-11-04,1,,1597.41,3.311252528,0.94203935,0.395833333,,762.7434851,3.119330179,67.21128609,0.8786,0.372025708,0.005,0.378557851
2020-11-05,1,,1718.26,4.139284118,0.83228854,0.90625,,1470.888721,3.445078736,146.9673267,0.9021,0.331406126,0.004378068,0.337298941
2020-11-06,1,,1608.14,3.824060473,0.806437094,0.885416667,,1769.53,3.083864214,155.2219052,0.8847,0.351204513,0.00323099,0.355487454
2020-11-07,1,,1944.76,3.222494292,0.878490589,1,,2151.370566,2.830930911,170.6428837,0.8715,0.359884448,0.002950444,0.363856656
2020-11-08,1,,2395.951312,2.376589787,0.936373032,1,,2105.519418,2.225374585,126.2027636,0.8378,0.357296542,0.002840139,0.361061378
2020-11-09,1,,1947.84,2.892800669,0.94001287,1,,2141.88484,2.71926986,164.6398482,0.9988,0.323863368,0.003363227,0.003363227
2020-11-10,1,,1170.81,2.691503584,1.126240417,0.819444444,,1605.072871,3.031280117,138.5400048,0.8857,0.340873708,0.004406169,0.346617559
2020-11-11,1,,2180,2.493110875,0.896487264,0.947916667,,1920.354179,2.235042147,116.8201934,0.8466,0.335607447,0.005305775,0.34293447
2020-11-12,1,,1777.19,4.192820676,0.594486214,0.96875,,1947.395399,2.492574091,134.3082572,0.8606,0.342762222,0.003516213,0.347423249
2020-11-13,1,,1736.29,4.042434386,0.755626418,1,,1628.128985,3.054570216,144.0509683,0.9009,0.299306098,0.002518782,0.302644949
2020-11-14,1,,2171.38,4.117026166,0.873137586,1,,2003.938007,3.594730287,209.6505671,0.9052,0.337472362,0.002340347,0.340704269
2020-11-15,1,,1922.38,3.773597572,1.04790411,1,,2013.380055,3.954368405,232.0847449,0.9067,0.361431229,0.00573277,0.369030482
2020-11-16,1,,1811.07,4.457287658,0.960652514,1,,1808.938086,4.281904592,225.6685528,0.9062,0.397897663,0.002855099,0.401682329
2020-11-17,1,,1950.77,5.326075594,0.960062474,1,,1736.70809,5.113365309,259.7914923,0.9099,0.456470335,0.003145973,0.460640578
2020-11-18,1,,1544.74,4.854093181,0.872623666,0.989583333,,1960.543811,4.235796588,235.5661509,0.8823,0.491580766,0.00529747,0.498602993
2020-11-19,1,,1807.297314,6.896159546,0.898356679,0.972222222,,2056.331816,6.195210988,364.299777,0.8894,0.67815846,0.004958513,0.684914436
2020-11-20,1,,2125.91,2.617880214,1.457437868,1,,2145.708097,3.815397759,209.813142,0.7971,0.759633407,0.010848058,0.774013392
2020-11-21,1,,1752.16,2.906023993,1.039069054,0.9375,,2113.855984,3.019559602,157.904569,0.7695,0.684967446,0.008424731,0.696135113
2020-11-22,1,,2036.2,1.966330223,1.046007285,0.916666667,,1923.588181,2.056795737,98.27195748,0.7726,0.45677715,0.008304343,0.467785232
2020-11-23,1,,1433.05,2.144937315,1.067474097,0.947916667,,1935.580207,2.289665024,114.9250841,0.8066,0.434427918,0.006387118,0.442894563
2020-11-24,1,,2439.87,2.921564141,1.116334785,1,,2162.182264,3.261443678,197.1383259,0.8695,0.333724678,0.069281187,0.425562531
2020-11-25,1,,2251.34,3.25,0.836359537,0.989583333,,1972.082453,2.718168496,148.6151453,0.8623,0.347248117,0.019759642,0.374224324
2020-11-26,1,,1521.23,2.96,0.866241891,1,,2015.75982,2.564075998,140.2229132,0.8438,0.394521585,0.004332783,0.40041377
2020-11-27,1,,1662.85,4.6,1.125221432,1,,2007.306386,5.176018585,313.0909836,0.9373,0.317883639,0.005088563,0.324628943
2020-11-28,1,,1598.8,5.33,1.27356807,1,,1988.237837,6.78811781,407.4410669,0.939,0.405115701,0.006861163,0.414210731
2020-11-29,1,,1912.55,4.545103501,1.082316192,1,,2029.38,4.919239112,273.7202145,0.8528,0.713400445,0.007909303,0.724038267
2020-11-30,1,,2160.95,3.23,0.972076771,0.881944444,,1984.417155,3.139807969,155.5792868,0.7766,0.69173205,0.006805924,0.701278181
2020-12-01,1,,1258.1,1.96792433,0.981963498,1,,1639.819795,1.93242986,71.94212278,0.7061,0.55763881,0.007291845,0.56785808
2020-12-02,1,,884.47,3.162000859,0.831604398,0.576388889,,1075.487144,2.62953382,77.53219967,0.8527,0.384097671,0.002219285,0.387272919
2020-12-03,1,,1734.55,2.83830478,0.954449348,0.864583333,,1690.32446,2.709018147,129.0112051,0.8763,0.327069046,0.005812045,0.335095203
2020-12-04,1,,1715.25,2.998290453,0.855823142,0.798611111,,1897.054528,2.566006356,135.0921186,0.8632,0.343951464,0.005161418,0.351079136
2020-12-05,1,,1911.17,3.069456894,0.896169031,0.652777778,,1793.299987,2.75075221,136.4803044,0.8605,0.376483457,0.005368148,0.383599374
2020-12-06,1,,1636,2.862688325,0.957603583,0.704861111,,1804.051354,2.741320596,138.8263707,0.8731,0.339266205,0.0063833,0.347826635
2020-12-07,1,,1152.68,2.708514072,1.08127805,1,,2040.197512,2.928656815,167.6668153,0.8728,0.365892516,0.004854344,0.372519598
2020-12-08,1,,1486.19,2.429956802,1.107481113,0.9375,,1770.604259,2.691131263,132.2897376,0.8635,0.361375135,0.004027977,0.367250117
2020-12-09,1,,1740.45,3.262374788,0.896443686,0.9375,,2016.757046,2.924535281,167.34568,0.8825,0.339377184,0.002842665,0.343641181
2020-12-10,1,,1709.44,3.537303035,0.872752423,1,,1789.610032,3.087189796,159.7459332,0.8993,0.307213925,0.002456258,0.310798547
2020-12-11,1,,1613.34,4.552252594,0.936906519,1,,1886.157092,4.265035131,236.7113156,0.9152,0.349288045,0.008308653,0.361568959
2020-12-12,1,,1590.95,3.345091675,1.140317638,0.930555556,,1770.217206,3.814467039,194.3181075,0.8951,0.393387039,0.004684214,0.400211863
2020-12-13,1,,1784.55,3.325664453,0.9789698,0.9375,,2001.600138,3.255725066,178.6708047,0.8528,0.473472876,0.004221603,0.479302708
2020-12-14,1,,1886.54,2.729812567,0.958387596,1,,1947.129558,2.616218502,139.8672036,0.854,0.376306365,0.004105616,0.381976025
2020-12-15,1,,1795.54,3.667739399,0.920796867,1,,2028.894699,3.377242946,197.6191339,0.897,0.341639949,0.004203307,0.347688611
2020-12-16,1,,1427.16,3.475209507,0.970184366,0.684166667,,1823.919311,3.371593934,178.4739436,0.9027,0.321167349,0.004717518,0.328057813
2020-12-17,1,,1924.65,3.355621594,0.997887148,0.875,,2002.968317,3.348531662,194.4105843,0.9016,0.323147733,0.004293145,0.329587449
2020-12-18,1,,1282.39,3.106909598,0.845624187,0.696529167,,1507.253527,2.627277905,111.4335919,0.8753,0.321326306,0.004329823,0.327747889
2020-12-19,1,,2047.23,5.772769938,0.899338998,0.871666667,,2038,5.191677134,320.3534023,0.9417,0.297327282,0.003510489,0.302515187
2020-12-20,1,,1703.65,4.348153553,0.965949886,1,,2211.117759,4.200098427,267.3427683,0.8954,0.430036912,0.006343159,0.439423194
2020-12-21,1,,1726.92,4.280355546,0.972639896,1,,2103.4576,4.163244571,247.7084119,0.8798,0.488256784,0.008322288,0.500418854
2020-12-22,1,,1618.55,4.102384233,1.214739334,1,,1845.180886,4.983327489,264.9455063,0.8962,0.506164127,0.007486902,0.517243639
2020-12-23,1,,1515.27,3.967425937,1.093328275,0.958333333,,1517.579506,4.337698955,184.0305171,0.8695,0.549670658,0.010973687,0.565907647
2020-12-24,1,,1456.87,3.586979592,1.267857885,1,,1604.035185,4.547780359,206.7067707,0.8814,0.530870184,0.005802539,0.539573992
2020-12-25,1,,802.18,4.214560434,0.915732321,0.625,,943.0191523,3.859409208,102.8382733,0.8789,0.462437721,0.0034417,0.467505423
2020-12-26,1,,1431.9,3.29766094,1.116014916,0.927083333,,1564.789619,3.680238796,163.7365315,0.8843,0.41003134,0.010398616,0.425629265
2020-12-27,1,,1874.31,3.882824717,0.896398225,0.947916667,,2051.564178,3.480557186,204.4669747,0.8906,0.376593729,0.002710676,0.380659744
2020-12-28,1,,1482.49,3.861214376,0.907948116,0.934166667,,1686.621777,3.505782316,170.2053547,0.8953,0.361061488,0.003941757,0.366974124
2020-12-29,1,,1208.25,4.084340906,0.952074867,0.739583333,,1428.34063,3.888598324,159.8077746,0.8949,0.396843609,0.007903499,0.408629323
2020-12-30,1,,1726.287044,4.2641355,0.922194649,0.930554167,,1778.012911,3.932362942,200.6370977,0.8925,0.415380006,0.004914483,0.422536927
2020-12-31,1,,1857.47,4.749768825,1.053812944,1,,1903.958167,5.005367867,279.4267332,0.912,0.434170275,0.004335594,0.440588268
2021-01-01,1,,1396.59,3.78,0.914087946,1,,1606.668947,3.455252434,155.9067868,0.8735,0.429950751,0.004805777,0.437053351
2021-01-02,1,,1646.7,2.566405295,0.979275364,1,,1811.228885,2.513217481,121.1645825,0.8279,0.422896198,0.006407323,0.432507183
2021-01-03,1,,1527.48,3.29,0.800072031,0.972220833,,1552.568039,2.632236981,115.554829,0.8795,0.309259256,0.005396438,0.317259774
2021-01-04,1,,1396.59,3.231043184,0.935848566,1,,1752.913596,3.023767132,153.2575564,0.8993,0.3,0.003,0.304382437
2021-01-05,1,,1676.2,3.350704542,1.035022355,1,,1742.964957,3.468054106,174.8894588,0.8999,0.337340166,0.006145481,0.347122581
2021-01-06,1,,1121.5,3.504305629,0.876031051,0.6388875,,1243.045339,3.069880542,109.7350668,0.8944,0.317215586,0.004691024,0.324087977
2021-01-07,1,,1209.31,3.285173777,0.990957454,0.670141667,,1371.020391,3.255467442,128.8914042,0.8982,0.328258882,0.002,0.331387087
2021-01-08,1,,1552.29,3.070293698,0.935005577,0.90625,,1804.022359,2.870741731,147.1487384,0.8838,0.327940203,0.003854361,0.333721744
2021-01-09,1,,1563.19,2.878034095,1.035411758,1,,1704.070303,2.979950343,144.374441,0.8843,0.341436463,0.002362906,0.344759519
2021-01-10,1,,1519.98,3.237131753,1.035376774,1,,1810.048589,3.351651033,173.9642242,0.8919,0.357381193,0.003310948,0.362285841
2021-01-11,1,,1574.58,2.850690406,0.916220209,1,,1379.251991,2.611860161,99.65991097,0.8605,0.36202525,0.00162859,0.364430351
2021-01-12,1,,1363.99,2.399797799,1.035782495,0.940833333,,1506.64347,2.485668553,105.3362397,0.8748,0.307222568,0.002573352,0.311082597
2021-01-13,1,,873.14,2.003151437,1.289470111,1,,1425.336167,2.583003905,100.8317188,0.8519,0.380566001,0.001361045,0.382667285
2021-01-14,1,,1579.59,2.580899779,0.811803435,1,,1479.21295,2.095183306,84.39495654,0.847,0.316002171,0.00306886,0.320605461
2021-01-15,1,,1510,2.37966053,0.743345085,0.940833333,,1920.94209,1.76890896,94.22726026,0.8625,0.240180665,0.001988619,0.243200504
2021-01-16,1,,880.75,1.557332286,0.988857447,0.729166667,,1027.158706,1.539979628,42.09377951,0.8277,0.263331636,0.001314911,0.265333497
2021-01-17,1,,1770.37,3.137213746,0.744319671,1,,1927.096941,2.335089905,129.3636905,0.8942,0.242345834,0.00310652,0.24714951
2021-01-18,1,,1814.92,3.139519298,0.803513322,0.947916667,,1721.576654,2.52264558,125.6510403,0.8999,0.248826458,0.002397962,0.252524686
2021-01-19,1,,2158.02,2.81,0.832090908,0.9375,,1973.367246,2.338175452,131.2657449,0.8849,0.26593059,0.002196247,0.26921231
2021-01-20,1,,947.01,3.201367727,0.723687117,0.291666667,,968.45,2.31678858,63.15122979,0.8754,0.283983014,0.002935309,0.288574138
2021-01-21,1,,0,0,0,0,,,,,,,,
2021-01-22,1,,0,0,0,0,,,,,,,,
2021-01-23,1,,0,0,0,0,,,,,,,,
2021-01-24,1,,0,0,0,0,,,,,,,,
2021-01-25,1,,189.78,3.39,0.861356932,0.3125,,503.5475314,2.92,40.56348369,0.9991,0.41,0.0025,0.0025
2021-01-26,1,,2014.55,3.47,1.093678979,1,,1953.779361,3.795066058,219.516493,0.9208,0.295795217,0.003125805,0.300438479
2021-01-27,1,,2192.33,3.32,1.222050786,1,,1958.781542,4.05720861,231.6598269,0.9067,0.374485023,0.002822916,0.378681285
2021-01-28,1,,1848.59,3.52,1.00373113,1,,1956.144313,3.533133576,194.4474308,0.8751,0.437849335,0.002454292,0.441339365
2021-01-29,1,,1574.34,3.39,1.005682893,0.878472222,,1658.972054,3.409265007,159.6940111,0.8782,0.409914339,0.003748336,0.415216576
2021-01-30,1,,1802.363784,4.542261951,0.798525263,1,,1890.457129,3.627110917,196.6597423,0.8921,0.385403555,0.004228216,0.391488061
2021-01-31,1,,1738.09,2.82,0.98133359,0.993055556,,1951.173691,2.767360723,150.6668595,0.8153,0.361950289,0.002531137,0.365592656
2021-02-01,1,,1709.95,4.288687191,0.802757581,1,,1912.669416,3.442776155,192.7190618,0.9103,0.305427761,0.002351778,0.308812027
2021-02-02,1,,1943.83,3.104060077,1.181381122,0.951388889,,1955.204516,3.667077976,206.9545117,0.8978,0.370548285,0.002978434,0.374834324
2021-02-03,1,,2068.74,4.048224279,0.991464665,1,,1907.071525,4.01367133,223.0752246,0.9065,0.372211448,0.002224302,0.375412273
2021-02-04,1,,1742.07,2.74942936,1.267791671,0.875,,1714.644471,3.485703643,172.3445864,0.8969,0.355908968,0.002379558,0.359387992
2021-02-05,1,,1730.99,4.397479276,0.846748924,0.954861111,,2041.695538,3.723560846,221.7716171,0.9073,0.339743701,0.003642279,0.34505834
2021-02-06,1,,1823.2,5.012608791,0.840636451,1,,2018.678007,4.213781666,250.8944101,0.9174,0.3422836,0.003939199,0.348036729
2021-02-07,1,,2080.84,5.253864754,0.806347713,1,,2201.969862,4.236441826,274.6452263,0.9157,0.35300644,0.002770827,0.356993727
2021-02-08,1,,1772.08,3.640061227,0.993781342,1,,2117.093584,3.617424933,218.2732475,0.8865,0.40300585,0.005305696,0.410640875
2021-02-09,1,,2425.45,3.97228836,0.853585875,1,,2070.09,3.390689236,198.1894866,0.9982,0.403755832,0.006244753,0.006244753
2021-02-10,1,,1616.24,3.831250255,0.889318234,1,,2100.489676,3.407200711,203.4440548,0.8842,0.390564822,0.002841997,0.394654526
2021-02-11,1,,1838.61,5.361804872,0.805082727,1,,2101.52,4.316696486,265.4712094,0.9102,0.379957935,0.005223667,0.387595759
2021-02-12,1,,1912.85,2.847044115,1.062877264,1,,2116.319581,3.026058459,178.0856947,0.8649,0.399071598,0.00663637,0.408737117
2021-02-13,1,,1707.02,3.579673691,1.011968779,1,,1890.768725,3.622518015,198.8026179,0.9028,0.349128747,0.00211875,0.35217768
2021-02-14,1,,1651.022861,2.21615298,1.268379687,1,,2130.29958,2.810923423,164.7388082,0.8557,0.400747591,0.003406577,0.405649738
2021-02-15,1,,2128.94,3.113907109,1.094682662,0.9375,,2138.882941,3.408740123,206.7757755,0.8821,0.397663369,0.002888448,0.401819916
2021-02-16,1,,1924.403,4.557749861,0.982802326,1,,2042.502955,4.479367165,268.0455332,0.9113,0.392083682,0.003788209,0.397535008
2021-02-17,1,,1594.22,2.760315452,1.318973379,1,,2090.30857,3.6407826,210.5644373,0.8606,0.499341573,0.005748038,0.507613139
2021-02-18,1,,2160.88,3.18,0.989936141,0.913194444,,2008.541975,3.147996927,173.8317522,0.8551,0.449517841,0.004578218,0.456106008
2021-02-19,1,,1913.43,3.474,0.725829084,0.96875,,1994.095831,2.521530238,136.9363958,0.8471,0.381823772,0.002641024,0.38562427
2021-02-20,1,,1702.91,3.8,0.673527578,1,,1804.672283,2.559404795,127.2526755,0.8569,0.363710359,0.001686423,0.366206822
2021-02-21,1,,1855.22,3.31,0.825279594,1,,1805.073407,2.731675458,139.6797789,0.8811,0.3200529,0.00332073,0.324831511
2021-02-22,1,,1943.57,2.91,0.830690933,1,,1891.287025,2.417310615,127.3522881,0.8664,0.317887612,0.003400059,0.322915718
2021-02-23,1,,2066.92,3.1,1.072946042,1,,1616.053174,3.326132729,155.8350764,0.9017,0.323300317,0.002397775,0.326840147
2021-02-24,1,,1296.74,4.04,0.859700097,0.989583333,,1378.94,3.473188391,139.2766647,0.9045,0.326840907,0.003297477,0.331650877
2021-02-25,1,,1389.99,3.22,0.916473924,0.958333333,,1804.053902,2.951046035,146.3638066,0.8551,0.420280164,0.005023775,0.427603329
2021-02-26,1,,2232.59,3.5,0.975418656,0.965277778,,2164.335876,3.413965295,211.5744258,0.8906,0.367280794,0.004163481,0.373445926
2021-02-27,1,,2069.11,3.236713014,1.062840626,1,,2251.629555,3.440110086,220.1506302,0.884,0.390477728,0.005680989,0.398999211
2021-02-28,1,,1822.62,3.04,1.152351144,1,,2140.685756,3.503147478,297.1667558,0.8602,0.478822407,0.007454225,0.489837934
2021-03-01,1,,2028.817116,2.79673086,1.009709131,1,,2020.911704,2.823884686,152.2676569,0.8299,0.472287672,0.005466951,0.480359703
2021-03-02,1,,1976.68,2.83557164,0.840366196,0.920138889,,1933.123327,2.382918551,117.5043391,0.7934,0.482194296,0.006921874,0.492301351
2021-03-03,1,,2149.59,3.231410332,0.826248584,0.958333333,,2116.46133,2.669948211,152.0848258,0.8371,0.426746034,0.005738585,0.43491074
2021-03-04,1,,1429.41,3.512024961,0.908208526,0.61125,,1150.120824,3.189651014,103.2489132,0.8754,0.39119956,0.004349767,0.397420402
2021-03-05,1,,1498.27,4.080356865,0.877459106,0.7775,,2003.666846,3.580346285,204.8397492,0.8881,0.392913552,0.005223017,0.400559608
2021-03-06,1,,2134.47,4.895642702,0.940256667,0.958333333,,2107.077456,4.60316069,283.8195039,0.9102,0.403192735,0.007011415,0.413575769
2021-03-07,1,,1891.98,3.849749476,0.998932536,1,,2125.634699,3.845640006,228.1865159,0.8682,0.500178572,0.00439767,0.506684681
2021-03-08,1,,2019.22,4.44930653,0.905748907,0.972222222,,2069.25154,4.029954524,235.9140566,0.8799,0.474036039,0.006641863,0.483864203
2021-03-09,1,,1263.38,4.881131987,0.875033095,1,,1922.781764,4.271152028,231.645848,0.8773,0.517657846,0.00426036,0.523978653
2021-03-10,1,,1731.77,4.087925053,0.919902223,1,,2011.836562,3.760491343,210.5917583,0.8658,0.498801804,0.003974709,0.504689715
2021-03-11,1,,1817.79,4.156345452,0.833704908,1,,2013.130637,3.465165604,194.025245,0.8651,0.459914168,0.005057275,0.467414689
2021-03-12,1,,1793.15,3.636844603,0.836150562,1,,1983.72861,3.040949659,165.221485,0.8519,0.445701168,0.003163507,0.45039043
2021-03-13,1,,2141.75,4.356344693,0.891961492,1,,2124.339467,3.885691714,231.1064144,0.8708,0.49288374,0.006131385,0.501948921
2021-03-14,1,,2211.46,4.643337175,0.827136545,0.958333333,,2021.318891,3.840673869,219.6292659,0.8799,0.456065757,0.003387047,0.461079041
2021-03-15,1,,2056.122892,4.703612334,0.836471252,0.979166667,,2011.655036,3.934436497,221.8474763,0.8718,0.497428847,0.004716798,0.504309137
2021-03-16,1,,1358.97,3.785419392,0.870330647,0.770833333,,920.4608487,3.294566508,83.26726004,0.854,0.475630778,0.003573417,0.480863756
2021-03-17,1,,939.34,3.868649651,0.864692325,0.71875,,722.0558283,3.345191662,66.1743909,0.8521,0.488,0.004616426,0.49464315
2021-03-18,1,,1506.03,3.176676559,0.889699216,1,,1731.397086,2.826286644,132.1753377,0.8401,0.444859434,0.00490553,0.451836757
2021-03-19,1,,1945,3.410820057,0.82407573,1,,2022.056471,2.810774029,150.9042985,0.8258,0.479506024,0.007074144,0.489547142
2021-03-20,1,,1997.68,4.309144908,0.914147138,1,,2003.572498,3.939192485,215.7431126,0.8502,0.580079599,0.006508493,0.589992039
2021-03-21,1,,1962.25,3.720852847,0.804701667,0.955,,1904.299173,2.99417649,148.3235507,0.8091,0.565660029,0.003990809,0.571562636
2021-03-22,1,,1747.17,2.920430525,0.950770998,0.90625,,1661.476391,2.776660646,117.9743533,0.7954,0.556369028,0.007965606,0.568133749
2021-03-23,1,,1757.1,2.578947412,1.071576086,0.927083333,,1742.36492,2.763538375,127.3440843,0.8226,0.483562927,0.004477637,0.490279381
2021-03-24,1,,1442.77,3.237802491,0.916080955,0.965277778,,1711.594235,2.966089199,140.3083283,0.8596,0.405291503,0.007693964,0.416372683
2021-03-25,1,,1444.58,3.666666021,0.849183745,1,,2031.386549,3.113673182,173.9887814,0.8556,0.444317538,0.003591766,0.449650392
2021-03-26,1,,1951.1,4.206383886,0.78343653,1,,2123.894792,3.295434796,197.1332552,0.876,0.404648304,0.002641105,0.40850545
2021-03-27,1,,2184.06,4.250604928,0.932845121,1,,2159.175399,3.965156069,244.64886,0.8888,0.438083807,0.002056478,0.440923706
2021-03-28,1,,2266.87,2.707195416,0.965186414,0.909722222,,2026.577242,2.612948237,136.9538722,0.8044,0.50329492,0.005818446,0.511007745
2021-03-29,1,,1922.83,4.250913944,0.92990942,0.67375,,2005.601056,3.952964919,226.614332,0.8891,0.432179506,0.004811602,0.438557677
2021-03-30,1,,1609.25,2.975457901,0.830296252,0.961805556,,2024.622665,2.470511543,130.8462787,0.8137,0.453905933,0.004876737,0.460370445
2021-03-31,1,,1669.28,3.825928117,0.90194039,1,,2136.867667,3.450759099,207.3873366,0.8748,0.427544809,0.003437432,0.432101405
2021-04-01,1,,2018.16,3.56444489,0.875603448,1,,2027.631847,3.121040237,178.3112347,0.8764,0.378849342,0.005017781,0.385778659
2021-04-02,1,,2022.52,3.621252892,0.894585509,1,,2072.553402,3.239520361,191.8804984,0.8889,0.346832785,0.008846283,0.359905738
2021-04-03,1,,2227.88,3.530239735,0.924111725,1,,2168.39504,3.262335931,199.6449807,0.8778,0.389897346,0.006064635,0.398624503
2021-04-04,1,,1607.34,3.970562571,0.775071611,1,,2005.630604,3.07747033,169.8868456,0.8561,0.426289022,0.01148803,0.442849831
2021-04-05,1,,1687.69,3.186012854,0.935955915,0.913194444,,2001.439536,2.981967577,164.1278237,0.8554,0.419932574,0.007909216,0.431328562
2021-04-06,1,,2343.85,2.748477804,0.912852243,1,,2066.592965,2.508954128,142.0498383,0.8521,0.360708582,0.00717552,0.371016363
2021-04-07,1,,2003.21,2.435975607,1.117654671,1,,2072.983194,2.722579515,156.9484033,0.8649,0.360406908,0.00507617,0.367690833
2021-04-08,1,,2020.79,2.888169973,0.852922644,0.955,,2054.318491,2.463385571,140.8424822,0.8657,0.324641034,0.00432306,0.330953738
2021-04-09,1,,1981.11,2.677829447,0.855465114,0.958333333,,1930.005927,2.290789674,121.1194991,0.8521,0.333028824,0.004,0.338857669
2021-04-10,1,,2048.57,2.919383521,0.938681274,1,,2061.161908,2.740370644,161.9337724,0.8917,0.292665924,0.002828225,0.296745487
2021-04-11,1,,1620.91,3.55998542,0.906667987,0.979166667,,2013.845565,3.227724813,186.5388655,0.8926,0.340591083,0.004151932,0.34666397
2021-04-12,1,,1883.31,3.191713301,1.166457128,0.961666667,,1946.894973,3.722996729,209.1684747,0.8976,0.37676654,0.003124865,0.381331286
2021-04-13,1,,1721.43,2.427539972,1.179196653,0.96875,,1935.721767,2.86254701,150.6583941,0.8457,0.43414633,0.005213691,0.441742821
2021-04-14,1,,1270.73,2.94969136,0.803394766,0.583333333,,1134.419953,2.369766601,72.41300531,0.8378,0.381043022,0.002250361,0.384348499
2021-04-15,1,,1984.92,3.644011567,0.9782827,0.975694444,,2016.496801,3.564873473,204.3366175,0.8841,0.405261991,0.005351245,0.413078749
2021-04-16,1,,1743.53,3.583046495,0.810789233,1,,1915.914675,2.905095519,156.0012231,0.8718,0.367974906,0.003123536,0.3725276
2021-04-17,1,,1695.12,3.110365854,1.175944555,0.92,,1703.667396,3.657617791,173.1713914,0.8644,0.491303412,0.00323418,0.496063849
2021-04-18,1,,1753.4,3.42222385,0.943859119,1,,2124.955556,3.230097188,189.4885824,0.8587,0.451914389,0.003190742,0.456505945
2021-04-19,1,,2110.95,3.09035701,0.87958233,0.951388889,,2149.757855,2.71822342,156.0905252,0.8308,0.45507891,0.003224619,0.459847371
2021-04-20,1,,2246.87,3.03974351,0.884709697,0.986111111,,2057.737685,2.689290559,151.6548523,0.8524,0.391540398,0.003676472,0.396968882
2021-04-21,1,,1798.94,2.827483809,0.939125426,1,,2035.693787,2.655361938,149.1189583,0.858,0.371937852,0.003401807,0.376963513
